Grid ID,Topological Type,tb,r,Orientation Reversal,Legendrian Mirror,Orientation Reversal + Legendrian Mirror,Parents
S1931,m14n9408,-2,1,--,--,S1932,"{'G2386', 'G2388'}"
S1932,m14n9408,-2,1,--,--,S1931,"{'G2387', 'G2389'}"
S1933,14n9994,-10,-1,--,--,S1934,"{'G2400', 'G2399'}"
S1934,14n9994,-10,-1,--,--,S1933,"{'G2398', 'G2401'}"
S1935,14n9994,-10,1,--,--,S1936,"{'G2400', 'G2399'}"
S1936,14n9994,-10,1,--,--,S1935,"{'G2398', 'G2401'}"
S1937,m14n9994,-2,-1,--,--,S1938,"{'G2395', 'G2397'}"
S1938,m14n9994,-2,-1,--,--,S1937,"{'G2396', 'G2394'}"
S1939,m14n9994,-2,1,--,--,S1940,"{'G2396', 'G2394'}"
S1940,m14n9994,-2,1,--,--,S1939,"{'G2395', 'G2397'}"
S1941,16n246031,-4,-1,--,--,S1942,"{'G2405', 'G2404'}"
S1942,16n246031,-4,-1,--,--,S1941,"{'G2402', 'G2403'}"
S1943,16n246031,-4,1,--,--,S1944,"{'G2402', 'G2403'}"
S1944,16n246031,-4,1,--,--,S1943,"{'G2405', 'G2404'}"
S1945,m16n246031,-8,-1,--,--,S1946,"{'G2409', 'G2407'}"
S1946,m16n246031,-8,-1,--,--,S1945,"{'G2408', 'G2406'}"
S1947,m16n246031,-8,1,--,--,S1948,"{'G2409', 'G2407'}"
S1948,m16n246031,-8,1,--,--,S1947,"{'G2408', 'G2406'}"
S1949,16n226759,-12,-1,--,--,S1950,"{'G2412', 'G2411'}"
S1950,16n226759,-12,-1,--,--,S1949,"{'G2413', 'G2410'}"
S1951,16n226759,-12,1,--,--,S1952,"{'G2412', 'G2411'}"
S1952,16n226759,-12,1,--,--,S1951,"{'G2413', 'G2410'}"
S1953,m16n226759,0,-1,--,--,S1954,"{'G2414', 'G2416'}"
S1954,m16n226759,0,-1,--,--,S1953,"{'G2415', 'G2417'}"
S1955,m16n226759,0,1,--,--,S1956,"{'G2414', 'G2416'}"
S1956,m16n226759,0,1,--,--,S1955,"{'G2415', 'G2417'}"
S1957,15n127271,-12,-1,--,--,S1957,"{'G2419', 'G2418'}"
S1958,15n127271,-12,1,--,--,S1958,"{'G2419', 'G2418'}"
S1959,m15n127271,0,-1,--,--,S1959,"{'G2421', 'G2420'}"
S1960,m15n127271,0,1,--,--,S1960,"{'G2421', 'G2420'}"
S1961,17?,-24,-1,--,--,S1961,{'G2422'}
S1962,17?,-24,-3,--,--,S1962,{'G2422'}
S1963,17?,-24,1,--,--,S1963,{'G2423'}
S1964,17?,-24,3,--,--,S1964,{'G2423'}
S1965,17?,12,-1,--,--,S1965,{'G2425'}
S1966,17?,12,-1,--,--,S1966,{'G2424'}
S1967,17?,12,1,--,--,S1967,{'G2425'}
S1968,17?,12,1,--,--,S1968,{'G2424'}
S1969,15n40211,-22,-1,--,--,S1969,{'G2426'}
S1970,15n40211,-22,-3,--,--,S1970,{'G2426'}
S1971,15n40211,-22,1,--,--,S1971,{'G2427'}
S1972,15n40211,-22,3,--,--,S1972,{'G2427'}
S1973,m15n40211,10,-1,--,--,S1973,{'G2428'}
S1974,m15n40211,10,-1,--,--,S1974,{'G2429'}
S1975,m15n40211,10,1,--,--,S1975,{'G2428'}
S1976,m15n40211,10,1,--,--,S1976,{'G2429'}
S1977,13n4587,-20,-1,--,--,S1977,{'G2430'}
S1978,13n4587,-20,-3,--,--,S1978,{'G2430'}
S1979,13n4587,-20,1,--,--,S1979,{'G2431'}
S1980,13n4587,-20,3,--,--,S1980,{'G2431'}
S1981,m13n4587,8,-1,--,--,S1981,{'G2432'}
S1982,m13n4587,8,1,--,--,S1982,{'G2432'}
S1983,13n4639,-18,-1,--,--,S1983,{'G2433'}
S1984,13n4639,-18,-3,--,--,S1984,{'G2433'}
S1985,13n4639,-18,1,--,--,S1985,{'G2434'}
S1986,13n4639,-18,3,--,--,S1986,{'G2434'}
S1987,m13n4639,6,-1,--,--,S1987,{'G2435'}
S1988,m13n4639,6,-1,--,--,S1988,{'G2436'}
S1989,m13n4639,6,1,--,--,S1989,{'G2435'}
S1990,m13n4639,6,1,--,--,S1990,{'G2436'}
S1991,15n124802,-16,-1,--,--,S1991,{'G2437'}
S1992,15n124802,-16,-3,--,--,S1992,{'G2437'}
S1993,15n124802,-16,1,--,--,S1993,{'G2438'}
S1994,15n124802,-16,3,--,--,S1994,{'G2438'}
S1995,m15n124802,4,-1,--,--,S1995,{'G2439'}
S1996,m15n124802,4,-1,--,--,S1996,{'G2440'}
S1997,m15n124802,4,1,--,--,S1997,{'G2440'}
S1998,m15n124802,4,1,--,--,S1998,{'G2439'}
S1999,15n41131,-14,-1,--,--,S1999,"{'G2441', 'G2448', 'G2446', 'G2444', 'G2447', 'G2445', 'G2443', 'G2442'}"
S2000,15n41131,-14,-3,--,--,S2001,{'G2441'}
S2001,15n41131,-14,-3,--,--,S2000,{'G2442'}
S2002,15n41131,-14,1,--,--,S2002,"{'G2449', 'G2448', 'G2446', 'G2444', 'G2450', 'G2447', 'G2445', 'G2443'}"
S2003,15n41131,-14,3,--,--,S2004,{'G2450'}
S2004,15n41131,-14,3,--,--,S2003,{'G2449'}
S2005,m15n41131,2,-1,--,--,S2005,"{'G2451', 'G2452'}"
S2006,m15n41131,2,1,--,--,S2006,"{'G2451', 'G2452'}"
S2007,m15n40184,-1,-2,--,--,S2008,{'G2457'}
S2008,m15n40184,-1,-2,--,--,S2007,{'G2458'}
S2009,m15n40184,-1,0,S2010,?,S2010,"{'G2457', 'G2460'}"
S2010,m15n40184,-1,0,S2009,?,S2009,"{'G2458', 'G2459'}"
S2011,m15n40184,-1,2,--,--,S2012,{'G2460'}
S2012,m15n40184,-1,2,--,--,S2011,{'G2459'}
S2013,15n40184,-11,-2,--,--,S2014,{'G2454'}
S2014,15n40184,-11,-2,--,--,S2013,{'G2453'}
S2015,15n40184,-11,0,S2016,?,S2016,"{'G2456', 'G2454'}"
S2016,15n40184,-11,0,S2015,?,S2015,"{'G2453', 'G2455'}"
S2017,15n40184,-11,2,--,--,S2018,{'G2456'}
S2018,15n40184,-11,2,--,--,S2017,{'G2455'}
S2019,m15n47800,-1,-2,--,--,S2020,{'G2465'}
S2020,m15n47800,-1,-2,--,--,S2019,{'G2466'}
S2021,m15n47800,-1,0,S2023,?,S2023,"{'G2466', 'G2467'}"
S2023,m15n47800,-1,0,?,?,S2021,"{'G2465', 'G2468'}"
S2025,m15n47800,-1,2,--,--,S2026,{'G2467'}
S2026,m15n47800,-1,2,--,--,S2025,{'G2468'}
S2027,15n47800,-11,-2,--,--,S2028,{'G2461'}
S2028,15n47800,-11,-2,--,--,S2027,{'G2462'}
S2030,15n47800,-11,0,S2031,?,S2031,"{'G2464', 'G2461'}"
S2031,15n47800,-11,0,S2030,?,S2030,"{'G2463', 'G2462'}"
S2033,15n47800,-11,2,--,--,S2034,{'G2464'}
S2034,15n47800,-11,2,--,--,S2033,{'G2463'}
S2052,m15n52944,-1,-2,--,--,S2052,{'G2481'}
S2053,m15n52944,-1,0,S2053,S2053,S2053,"{'G2481', 'G2482'}"
S2054,m15n52944,-1,2,--,--,S2054,{'G2482'}
S2055,15n52944,-11,-2,--,--,S2055,{'G2479'}
S2056,15n52944,-11,0,S2056,S2056,S2056,"{'G2480', 'G2479'}"
S2057,15n52944,-11,2,--,--,S2057,{'G2480'}
S2083,16n765768,-14,-1,--,--,S2083,{'G2502'}
S2084,16n765768,-14,1,--,--,S2084,{'G2502'}
S2085,m16n765768,2,-1,--,--,S2085,{'G2503'}
S2086,m16n765768,2,1,--,--,S2086,{'G2503'}
S2087,15n124988,-16,-1,--,--,S2087,"{'G2504', 'G2505'}"
S2088,15n124988,-16,1,--,--,S2088,"{'G2504', 'G2505'}"
S2089,m15n124988,4,-1,--,--,S2089,"{'G2507', 'G2506'}"
S2090,m15n124988,4,1,--,--,S2090,"{'G2507', 'G2506'}"
S2093,m16n245347,-4,-1,--,--,S2094,"{'G2510', 'G2511'}"
S2094,m16n245347,-4,-1,--,--,S2093,"{'G2512', 'G2509'}"
S2095,m16n245347,-4,1,--,--,S2096,"{'G2510', 'G2511'}"
S2096,m16n245347,-4,1,--,--,S2095,"{'G2512', 'G2509'}"
S2097,16n245347,-8,-1,--,--,S2098,"{'G2513', 'G2516'}"
S2098,16n245347,-8,-1,--,--,S2097,"{'G2514', 'G2515'}"
S2099,16n245347,-8,1,--,--,S2100,"{'G2514', 'G2515'}"
S2100,16n245347,-8,1,--,--,S2099,"{'G2513', 'G2516'}"
S2101,m15n59005,-5,-2,--,--,S2101,{'G2517'}
S2102,m15n59005,-5,0,S2103,S2103,S2102,{'G2518'}
S2103,m15n59005,-5,0,S2102,S2102,S2103,{'G2517'}
S2104,m15n59005,-5,2,--,--,S2104,{'G2518'}
S2105,15n59005,-7,-2,--,--,S2105,{'G2519'}
S2106,15n59005,-7,0,S2106,S2106,S2106,"{'G2520', 'G2519'}"
S2107,15n59005,-7,2,--,--,S2107,{'G2520'}
S2109,15n52940,-18,-1,--,--,S2109,"{'G2523', 'G2521', 'G2522'}"
S2110,15n52940,-18,-3,--,--,S2110,{'G2521'}
S2111,15n52940,-18,1,--,--,S2111,"{'G2524', 'G2522', 'G2523'}"
S2112,15n52940,-18,3,--,--,S2112,{'G2524'}
S2113,m15n52940,6,-1,--,--,S2113,"{'G2525', 'G2526'}"
S2114,m15n52940,6,1,--,--,S2114,"{'G2525', 'G2526'}"
S2115,15n40214,-18,-1,--,--,S2115,{'G2527'}
S2116,15n40214,-18,-1,--,--,S2116,"{'G2528', 'G2529'}"
S2117,15n40214,-18,-3,--,--,S2117,{'G2527'}
S2118,15n40214,-18,1,--,--,S2118,{'G2530'}
S2119,15n40214,-18,1,--,--,S2119,"{'G2528', 'G2529'}"
S2120,15n40214,-18,3,--,--,S2120,{'G2530'}
S2121,m15n40214,6,-1,--,--,S2121,"{'G2533', 'G2532'}"
S2122,m15n40214,6,-1,--,--,S2122,"{'G2534', 'G2531'}"
S2123,m15n40214,6,1,--,--,S2123,"{'G2533', 'G2532'}"
S2124,m15n40214,6,1,--,--,S2124,"{'G2534', 'G2531'}"
S2148,15n52931,-18,-1,--,--,S2148,{'G2548'}
S2149,15n52931,-18,1,--,--,S2149,{'G2548'}
S2150,m15n56026,-5,-2,--,--,S2150,{'G2549'}
S2151,m15n56026,-5,-2,--,--,S2151,{'G2550'}
S2153,m15n56026,-5,0,S2154,?,S2153,"{'G2551', 'G2550'}"
S2154,m15n56026,-5,0,S2153,?,S2154,"{'G2552', 'G2549'}"
S2156,m15n56026,-5,2,--,--,S2156,{'G2551'}
S2157,m15n56026,-5,2,--,--,S2157,{'G2552'}
S2158,15n56026,-7,-2,--,--,S2158,{'G2553'}
S2159,15n56026,-7,0,?,?,S2159,{'G2553'}
S2160,15n56026,-7,0,?,?,S2160,{'G2554'}
S2161,15n56026,-7,2,--,--,S2161,{'G2554'}
S2162,m15n52931,6,-1,--,--,S2162,{'G2555'}
S2163,m15n52931,6,1,--,--,S2163,{'G2555'}
S2164,15n53218,-14,-1,--,--,S2165,"{'G2556', 'G2558'}"
S2165,15n53218,-14,-1,--,--,S2164,"{'G2559', 'G2557'}"
S2166,15n53218,-14,1,--,--,S2167,"{'G2556', 'G2558'}"
S2167,15n53218,-14,1,--,--,S2166,"{'G2559', 'G2557'}"
S2168,m15n53218,2,-1,--,--,S2169,"{'G2560', 'G2563'}"
S2169,m15n53218,2,-1,--,--,S2168,"{'G2562', 'G2561'}"
S2170,m15n53218,2,1,--,--,S2171,"{'G2562', 'G2561'}"
S2171,m15n53218,2,1,--,--,S2170,"{'G2560', 'G2563'}"
S2172,15n56079,-14,-1,--,--,S2172,{'G2564'}
S2173,15n56079,-14,-3,--,--,S2173,{'G2564'}
S2174,15n56079,-14,1,--,--,S2174,{'G2565'}
S2175,15n56079,-14,3,--,--,S2175,{'G2565'}
S2176,m15n56079,2,-1,--,--,S2176,"{'G2568', 'G2569'}"
S2177,m15n56079,2,-1,--,--,S2177,"{'G2566', 'G2567'}"
S2178,m15n56079,2,1,--,--,S2178,"{'G2568', 'G2569'}"
S2179,m15n56079,2,1,--,--,S2179,"{'G2566', 'G2567'}"
S2180,15n49058,-14,-1,--,--,S2180,"{'G2570', 'G2571'}"
S2181,15n49058,-14,1,--,--,S2181,"{'G2570', 'G2571'}"
S2182,m15n49058,2,-1,--,--,S2182,"{'G2572', 'G2573'}"
S2183,m15n49058,2,1,--,--,S2183,"{'G2572', 'G2573'}"
S2184,m15n130933,-10,-1,--,--,S2185,{'G2576'}
S2185,m15n130933,-10,-1,--,--,S2184,{'G2577'}
S2186,m15n130933,-10,1,--,--,S2187,{'G2576'}
S2187,m15n130933,-10,1,--,--,S2186,{'G2577'}
S2188,15n130933,-2,-1,--,--,S2189,{'G2574'}
S2189,15n130933,-2,-1,--,--,S2188,{'G2575'}
S2190,15n130933,-2,1,--,--,S2191,{'G2574'}
S2191,15n130933,-2,1,--,--,S2190,{'G2575'}
S2192,15n51709,-3,-2,--,--,S2192,{'G2578'}
S2193,15n51709,-3,0,S2193,S2193,S2193,"{'G2578', 'G2579'}"
S2195,15n51709,-3,2,--,--,S2195,{'G2579'}
S2196,m15n51709,-9,-2,--,--,S2196,{'G2580'}
S2198,m15n51709,-9,0,S2198,S2198,S2198,"{'G2580', 'G2581'}"
S2199,m15n51709,-9,2,--,--,S2199,{'G2581'}
S2200,15n45482,-10,-1,--,--,S2200,"{'G2584', 'G2585'}"
S2201,15n45482,-10,1,--,--,S2201,"{'G2584', 'G2585'}"
S2202,m15n45482,-2,-1,--,--,S2202,"{'G2582', 'G2583'}"
S2203,m15n45482,-2,1,--,--,S2203,"{'G2582', 'G2583'}"
S2212,m8a1,-4,-1,--,--,S2212,"{'G2590', 'G2592', 'G2591'}"
S2213,m8a1,-4,1,--,--,S2213,"{'G2590', 'G2592', 'G2591'}"
S2214,8a1,-8,-1,--,--,S2214,{'G2593'}
S2215,8a1,-8,1,--,--,S2215,{'G2593'}
S2224,14n16364,-20,-1,--,--,S2224,{'G2598'}
S2225,14n16364,-20,-3,--,--,S2225,{'G2598'}
S2226,14n16364,-20,1,--,--,S2226,{'G2599'}
S2227,14n16364,-20,3,--,--,S2227,{'G2599'}
S2228,m14n16364,8,-1,--,--,S2228,{'G2601'}
S2229,m14n16364,8,-1,--,--,S2229,{'G2600'}
S2230,m14n16364,8,1,--,--,S2230,{'G2601'}
S2231,m14n16364,8,1,--,--,S2231,{'G2600'}
S2232,15n41189,-15,-2,--,--,S2232,{'G2602'}
S2233,15n41189,-15,0,S2234,S2234,S2233,{'G2602'}
S2234,15n41189,-15,0,S2233,S2233,S2234,{'G2603'}
S2235,15n41189,-15,2,--,--,S2235,{'G2603'}
S2236,m15n41189,3,-2,--,--,S2236,{'G2604'}
S2237,m15n41189,3,0,S2237,S2237,S2237,"{'G2605', 'G2604'}"
S2238,m15n41189,3,2,--,--,S2238,{'G2605'}
S2239,11n104,-14,-1,--,--,S2239,{'G2606'}
S2240,11n104,-14,1,--,--,S2240,{'G2606'}
S2241,m11n104,2,-1,--,--,S2241,{'G2607'}
S2242,m11n104,2,1,--,--,S2242,{'G2607'}
S2243,m11n138,-6,-1,--,--,S2243,{'G2611'}
S2244,11n138,-6,-1,--,--,S2244,"{'G2612', 'G2608', 'G2610'}"
S2245,m11n138,-6,-1,--,--,S2245,{'G2609'}
S2246,11n138,-6,-3,--,--,S2246,{'G2608'}
S2247,m11n138,-6,1,--,--,S2247,{'G2611'}
S2248,11n138,-6,1,--,--,S2248,"{'G2612', 'G2613', 'G2610'}"
S2249,m11n138,-6,1,--,--,S2249,{'G2609'}
S2250,11n138,-6,3,--,--,S2250,{'G2613'}
S2251,10n10,-12,-1,--,--,S2257,"{'G2623', 'G2619'}"
S2252,10n10,-12,-1,--,--,S2252,"{'G2617', 'G2618', 'G2615'}"
S2254,10n10,-12,-1,--,--,S2254,"{'G2616', 'G2614'}"
S2257,10n10,-12,-1,--,--,S2257,"{'G2626', 'G2624', 'G2622', 'G2625', 'G2620', 'G2621'}"
S2258,10n10,-12,-3,--,--,S2262,{'G2616'}
S2259,10n10,-12,-3,--,--,S2261,{'G2615'}
S2260,10n10,-12,-3,--,--,S2260,{'G2618'}
S2261,10n10,-12,-3,--,--,S2259,{'G2617'}
S2262,10n10,-12,-3,--,--,S2258,{'G2614'}
S2264,10n10,-12,1,--,--,S2264,"{'G2620', 'G2622', 'G2625', 'G2624'}"
S2265,10n10,-12,1,--,--,S2265,"{'G2623', 'G2626', 'G2629', 'G2627', 'G2621', 'G2619'}"
S2266,10n10,-12,1,--,--,S2266,{'G2628'}
S2268,10n10,-12,3,--,--,S2270,{'G2629'}
S2269,10n10,-12,3,--,--,S2269,{'G2628'}
S2270,10n10,-12,3,--,--,S2268,{'G2627'}
S2271,m10n10,0,-1,--,--,S2271,{'G2633'}
S2272,m10n10,0,-1,--,--,?,{'G2636'}
S2273,m10n10,0,-1,--,--,S2276,"{'G2632', 'G2635'}"
S2274,m10n10,0,-1,--,--,S2274,{'G2634'}
S2275,m10n10,0,-1,--,--,?,{'G2637'}
S2276,m10n10,0,-1,--,--,S2273,"{'G2631', 'G2630'}"
S2277,m10n10,0,1,--,--,S2279,"{'G2631', 'G2630'}"
S2278,m10n10,0,1,--,--,S2278,{'G2633'}
S2279,m10n10,0,1,--,--,S2277,"{'G2632', 'G2635'}"
S2280,m10n10,0,1,--,--,?,{'G2637'}
S2281,m10n10,0,1,--,--,?,{'G2636'}
S2282,m10n10,0,1,--,--,S2282,{'G2634'}
S2283,8a8,-5,-2,--,--,S2283,{'G2641'}
S2284,8a8,-5,-2,--,--,?,{'G2639'}
S2285,8a8,-5,-2,--,--,?,{'G2638'}
S2286,8a8,-5,-2,--,--,S2286,{'G2640'}
S2287,8a8,-5,-2,--,--,?,{'G2642'}
S2288,8a8,-5,0,?,?,S2288,{'G2646'}
S2290,8a8,-5,0,S2292,?,?,{'G2644'}
S2292,8a8,-5,0,S2290,?,?,{'G2639'}
S2293,8a8,-5,0,S2294,?,?,"{'G2638', 'G2643'}"
S2294,8a8,-5,0,S2293,?,?,"{'G2645', 'G2642'}"
S2295,8a8,-5,0,?,?,S2295,"{'G2641', 'G2647', 'G2640'}"
S2296,8a8,-5,2,--,--,S2296,{'G2646'}
S2297,8a8,-5,2,--,--,?,{'G2643'}
S2298,8a8,-5,2,--,--,S2298,{'G2645'}
S2299,8a8,-5,2,--,--,S2299,{'G2647'}
S2300,8a8,-5,2,--,--,?,{'G2644'}
S2301,m8a8,-7,-2,--,--,S2302,{'G2649'}
S2302,m8a8,-7,-2,--,--,S2301,{'G2650'}
S2303,m8a8,-7,-2,--,--,?,{'G2648'}
S2304,m8a8,-7,0,?,S2306,?,{'G2652'}
S2305,m8a8,-7,0,?,?,?,{'G2651'}
S2306,m8a8,-7,0,?,S2304,?,"{'G2650', 'G2649', 'G2653', 'G2648'}"
S2308,m8a8,-7,2,--,--,?,{'G2651'}
S2309,m8a8,-7,2,--,--,?,{'G2653'}
S2310,m8a8,-7,2,--,--,?,{'G2652'}
S2311,11n141,-4,-1,--,--,S2311,{'G2654'}
S2312,11n141,-4,1,--,--,S2312,{'G2654'}
S2313,m11n141,-8,-1,--,--,S2313,"{'G2656', 'G2655'}"
S2314,m11n141,-8,1,--,--,S2314,"{'G2656', 'G2655'}"
S2315,13n4024,-12,-1,--,--,S2315,"{'G2659', 'G2660', 'G2661', 'G2657', 'G2658'}"
S2316,13n4024,-12,-3,--,--,S2316,{'G2657'}
S2317,13n4024,-12,1,--,--,S2317,"{'G2659', 'G2660', 'G2662', 'G2661', 'G2658'}"
S2318,13n4024,-12,3,--,--,S2318,{'G2662'}
S2319,m13n4024,0,-1,--,--,S2319,"{'G2664', 'G2666'}"
S2320,m13n4024,0,-1,--,--,S2320,"{'G2663', 'G2665'}"
S2321,m13n4024,0,1,--,--,S2321,"{'G2664', 'G2666'}"
S2322,m13n4024,0,1,--,--,S2322,"{'G2663', 'G2665'}"
S2323,m10n18,-4,-1,--,--,S2323,"{'G2672', 'G2668', 'G2669'}"
S2324,m10n18,-4,-1,--,--,S2324,"{'G2671', 'G2670', 'G2667'}"
S2325,m10n18,-4,-3,--,--,S2325,{'G2668'}
S2326,m10n18,-4,-3,--,--,S2326,{'G2667'}
S2327,m10n18,-4,1,--,--,S2327,"{'G2672', 'G2673', 'G2669'}"
S2328,m10n18,-4,1,--,--,S2328,"{'G2671', 'G2670', 'G2674'}"
S2329,m10n18,-4,3,--,--,S2329,{'G2674'}
S2330,m10n18,-4,3,--,--,S2330,{'G2673'}
S2332,10n18,-8,-1,--,--,S2332,"{'G2677', 'G2676', 'G2678', 'G2675'}"
S2333,10n18,-8,-3,--,--,S2333,{'G2675'}
S2334,10n18,-8,1,--,--,S2336,"{'G2676', 'G2679'}"
S2336,10n18,-8,1,--,--,S2334,"{'G2677', 'G2678'}"
S2337,10n18,-8,3,--,--,S2337,{'G2679'}
S2338,m12n488,-5,-2,--,--,S2338,"{'G2681', 'G2680'}"
S2339,m12n488,-5,0,S2339,S2339,S2339,"{'G2682', 'G2681', 'G2680', 'G2683'}"
S2340,m12n488,-5,2,--,--,S2340,"{'G2682', 'G2683'}"
S2341,12n488,-7,-2,--,--,S2341,{'G2684'}
S2342,12n488,-7,0,S2343,?,?,{'G2685'}
S2343,12n488,-7,0,S2342,?,?,{'G2684'}
S2344,12n488,-7,2,--,--,S2344,{'G2685'}
S2345,11n135,-12,-1,--,--,S2346,{'G2686'}
S2346,11n135,-12,-1,--,--,S2345,{'G2687'}
S2347,11n135,-12,1,--,--,S2347,{'G2686'}
S2348,11n135,-12,1,--,--,S2347,{'G2687'}
S2349,m11n135,0,-1,--,--,S2349,"{'G2689', 'G2688'}"
S2350,m11n135,0,1,--,--,S2350,"{'G2689', 'G2688'}"
S2351,12n318,-3,-2,--,--,S2352,{'G2691'}
S2352,12n318,-3,-2,--,--,S2351,{'G2690'}
S2353,12n318,-3,0,?,?,S2354,"{'G2691', 'G2692'}"
S2354,12n318,-3,0,?,?,S2353,"{'G2690', 'G2693'}"
S2355,12n318,-3,2,--,--,S2356,{'G2693'}
S2356,12n318,-3,2,--,--,S2355,{'G2692'}
S2357,m12n318,-9,-2,--,--,S2358,{'G2694'}
S2358,m12n318,-9,-2,--,--,S2357,{'G2695'}
S2359,m12n318,-9,0,?,?,S2360,"{'G2697', 'G2695'}"
S2360,m12n318,-9,0,?,?,S2359,"{'G2696', 'G2694'}"
S2361,m12n318,-9,2,--,--,S2362,{'G2696'}
S2362,m12n318,-9,2,--,--,S2361,{'G2697'}
S2363,m15n40180,-5,-2,--,--,S2363,{'G2698'}
S2364,m15n40180,-5,0,S2364,S2364,S2364,"{'G2699', 'G2698'}"
S2365,m15n40180,-5,2,--,--,S2365,{'G2699'}
S2366,15n40180,-7,-2,--,--,S2366,{'G2700'}
S2367,15n40180,-7,0,S2368,S2368,S2367,{'G2701'}
S2368,15n40180,-7,0,S2367,S2367,S2368,{'G2700'}
S2369,15n40180,-7,2,--,--,S2369,{'G2701'}
S2370,m11n12,-3,-2,--,--,S2370,{'G2702'}
S2371,m11n12,-3,-2,--,--,?,{'G2703'}
S2372,m11n12,-3,0,S2373,?,S2372,"{'G2702', 'G2705'}"
S2373,m11n12,-3,0,S2372,?,?,"{'G2704', 'G2703'}"
S2374,m11n12,-3,2,--,--,?,{'G2704'}
S2375,m11n12,-3,2,--,--,S2375,{'G2705'}
S2376,11n12,-9,-2,--,--,S2381,"{'G2713', 'G2709'}"
S2377,11n12,-9,-2,--,--,?,{'G2706'}
S2378,11n12,-9,-2,--,--,S2380,{'G2707'}
S2379,11n12,-9,-2,--,--,?,{'G2710'}
S2380,11n12,-9,-2,--,--,S2378,"{'G2711', 'G2712'}"
S2381,11n12,-9,-2,--,--,S2376,{'G2708'}
S2382,11n12,-9,0,?,?,S2382,"{'G2712', 'G2720', 'G2708', 'G2709', 'G2721', 'G2718', 'G2711', 'G2707', 'G2714', 'G2713'}"
S2383,11n12,-9,0,?,?,?,"{'G2706', 'G2715', 'G2710', 'G2717', 'G2716', 'G2719'}"
S2384,11n12,-9,2,--,--,?,{'G2720'}
S2385,11n12,-9,2,--,--,S2386,{'G2717'}
S2386,11n12,-9,2,--,--,S2385,{'G2716'}
S2387,11n12,-9,2,--,--,S2389,{'G2715'}
S2388,11n12,-9,2,--,--,?,{'G2718'}
S2389,11n12,-9,2,--,--,S2387,{'G2719'}
S2390,11n12,-9,2,--,--,?,{'G2714'}
S2391,11n12,-9,2,--,--,?,{'G2721'}
S2392,12n439,-3,-2,--,--,S2392,{'G2722'}
S2393,12n439,-3,0,S2393,S2393,S2393,"{'G2723', 'G2722'}"
S2394,12n439,-3,2,--,--,S2394,{'G2723'}
S2395,m12n439,-9,-2,--,--,S2395,{'G2724'}
S2396,m12n439,-9,0,S2396,S2396,S2396,"{'G2724', 'G2725'}"
S2397,m12n439,-9,2,--,--,S2397,{'G2725'}
S2398,m11n61,-1,-2,--,--,?,{'G2732'}
S2399,m11n61,-1,-2,--,--,?,{'G2734'}
S2400,m11n61,-1,-2,--,--,?,{'G2733'}
S2401,m11n61,-1,-2,--,--,?,{'G2735'}
S2402,m11n61,-1,0,?,S2403,?,"{'G2736', 'G2739', 'G2732', 'G2733'}"
S2403,m11n61,-1,0,?,S2402,S2403,"{'G2735', 'G2737', 'G2738', 'G2734'}"
S2404,m11n61,-1,2,--,--,S2406,{'G2738'}
S2405,m11n61,-1,2,--,--,S2407,{'G2736'}
S2406,m11n61,-1,2,--,--,S2404,{'G2737'}
S2407,m11n61,-1,2,--,--,S2405,{'G2739'}
S2408,11n61,-11,-2,--,--,S2408,{'G2726'}
S2409,11n61,-11,-2,--,--,S2409,{'G2727'}
S2410,11n61,-11,-2,--,--,S2410,{'G2728'}
S2411,11n61,-11,0,S2412,?,S2411,"{'G2730', 'G2731', 'G2726'}"
S2412,11n61,-11,0,S2411,?,S2412,"{'G2729', 'G2727', 'G2728'}"
S2413,11n61,-11,2,--,--,S2413,{'G2730'}
S2414,11n61,-11,2,--,--,S2414,{'G2731'}
S2415,11n61,-11,2,--,--,S2415,{'G2729'}
S2416,8a11,-10,-1,--,--,?,"{'G2756', 'G2755'}"
S2418,8a11,-10,-1,--,--,S2420,"{'G2760', 'G2757'}"
S2420,8a11,-10,-1,--,--,S2418,"{'G2758', 'G2759'}"
S2421,8a11,-10,-1,--,--,S2421,"{'G2754', 'G2753'}"
S2423,8a11,-10,-3,--,--,S2424,{'G2753'}
S2424,8a11,-10,-3,--,--,S2423,{'G2754'}
S2425,8a11,-10,-3,--,--,?,{'G2755'}
S2426,8a11,-10,-3,--,--,?,{'G2756'}
S2427,8a11,-10,1,--,--,S2429,{'G2758'}
S2428,8a11,-10,1,--,--,S2430,{'G2759'}
S2429,8a11,-10,1,--,--,S2427,{'G2760'}
S2430,8a11,-10,1,--,--,S2428,{'G2757'}
S2431,8a11,-10,1,--,--,S2431,"{'G2761', 'G2763', 'G2764', 'G2762'}"
S2432,8a11,-10,3,--,--,S2433,"{'G2763', 'G2764'}"
S2433,8a11,-10,3,--,--,S2432,"{'G2761', 'G2762'}"
S2434,m8a11,-2,-1,--,--,S2434,"{'G2752', 'G2751', 'G2747', 'G2742', 'G2750', 'G2746'}"
S2435,m8a11,-2,-1,--,--,S2435,"{'G2748', 'G2740', 'G2745', 'G2741', 'G2744', 'G2743', 'G2749'}"
S2436,m8a11,-2,1,--,--,S2436,"{'G2752', 'G2751', 'G2747', 'G2742', 'G2750', 'G2746'}"
